MeterID,Zone,ConsumerType,Date,EnergyConsumed_kWh,PeakUsage_kWh,OutageMinutes,MeterStatus,TariffRate
MTR02660,East,Industrial,2025-02-13,1014.02,110.35,32,Faulty,4.61
MTR02661,Central,Commercial,2025-02-27,301.0,122.5,213,Faulty,7.81
MTR02662,North,Commercial,2025-10-27,425.47,46.92,110,Faulty,5.86
MTR02663,West,Commercial,2025-01-07,637.67,60.07,134,Active,6.94
MTR02664,Central,Industrial,2025-01-07,1179.99,89.44,96,Faulty,10.48
MTR02665,North,Residential,2025-02-19,715.54,83.04,130,Active,9.93
MTR02666,Central,Industrial,2025-04-24,975.92,6.61,70,Faulty,10.18
MTR02667,West,Industrial,2025-08-22,1117.39,114.45,160,Active,8.44
MTR02668,East,Residential,2025-06-18,535.09,52.92,249,Active,3.83
MTR02669,South,Residential,2025-07-29,1175.48,138.18,150,Faulty,9.69
MTR02670,South,Commercial,2025-10-21,137.39,37.64,262,Faulty,9.84
MTR02671,Central,Residential,2025-11-03,480.14,63.49,154,Faulty,5.41
MTR02672,East,Residential,2025-03-15,1123.48,59.82,128,Faulty,5.84
MTR02673,West,Commercial,2025-03-02,541.29,15.12,271,Faulty,6.99
MTR02674,East,Commercial,2025-01-11,881.05,130.08,34,Faulty,10.63
MTR02675,Central,Commercial,2025-12-15,424.55,34.95,131,Active,12.01
MTR02676,Central,Commercial,2025-04-04,923.7,120.15,219,Faulty,4.12
MTR02677,Central,Residential,2025-12-21,474.35,78.35,253,Faulty,4.91
MTR02678,South,Commercial,2025-03-23,1005.21,100.79,79,Active,4.73
MTR02679,North,Industrial,2025-07-02,990.92,105.64,38,Faulty,10.37
MTR02680,Central,Residential,2025-04-08,740.01,72.13,157,Faulty,11.49
MTR02681,South,Residential,2025-02-01,906.2,39.97,263,Faulty,11.22
MTR02682,East,Industrial,2025-08-13,775.48,101.41,190,Faulty,7.5
MTR02683,Central,Commercial,2025-03-25,1138.4,107.09,168,Faulty,11.89
MTR02684,South,Industrial,2025-09-08,650.13,135.04,58,Active,8.13
MTR02685,East,Industrial,2025-10-12,1191.79,106.47,41,Active,4.56
MTR02686,East,Residential,2025-12-24,1169.85,82.3,25,Faulty,12.09
MTR02687,Central,Commercial,2025-12-31,872.16,74.41,89,Faulty,12.41
MTR02688,South,Residential,2025-07-02,635.92,32.76,232,Faulty,4.74
MTR02689,North,Residential,2025-09-27,374.19,143.11,124,Active,10.25
MTR02690,North,Commercial,2025-01-25,1159.41,96.4,285,Faulty,9.52
MTR02691,North,Commercial,2025-11-03,298.82,146.96,195,Faulty,6.44
MTR02692,Central,Residential,2025-06-25,677.12,24.56,224,Active,8.11
MTR02693,East,Industrial,2025-11-29,223.85,50.71,251,Faulty,8.73
MTR02694,South,Industrial,2025-07-29,584.84,37.77,48,Active,8.85
MTR02695,South,Industrial,2025-02-20,1195.71,8.03,24,Active,5.82
MTR02696,West,Residential,2025-12-25,1139.0,25.73,195,Faulty,12.13
MTR02697,West,Industrial,2025-10-23,315.06,99.14,148,Faulty,7.5
MTR02698,North,Commercial,2025-08-23,959.79,143.28,150,Faulty,7.67
MTR02699,East,Residential,2025-06-06,917.24,98.29,0,Faulty,3.88
MTR02700,East,Commercial,2025-03-01,411.38,44.67,162,Active,4.13
MTR02701,North,Industrial,2025-10-20,722.14,5.98,31,Active,5.65
MTR02702,Central,Residential,2025-12-08,1071.87,65.75,175,Faulty,6.1
MTR02703,East,Residential,2025-03-02,685.93,92.81,123,Active,9.59
MTR02704,East,Residential,2025-10-29,679.53,101.3,293,Faulty,10.2
MTR02705,East,Residential,2025-08-03,996.26,61.56,278,Active,5.98
MTR02706,West,Industrial,2025-06-03,882.8,140.74,179,Active,10.23
MTR02707,North,Commercial,2025-07-23,1109.76,133.5,31,Faulty,9.93
MTR02708,East,Residential,2025-05-01,658.79,149.95,19,Active,8.4
MTR02709,North,Residential,2025-05-02,935.9,51.65,114,Active,9.88
MTR02710,East,Commercial,2025-09-16,763.27,11.12,205,Active,9.78
MTR02711,Central,Industrial,2025-02-28,1089.55,23.55,32,Active,6.65
MTR02712,West,Commercial,2025-06-08,104.89,147.16,172,Active,9.0
MTR02713,East,Commercial,2025-01-16,1188.19,60.22,258,Faulty,8.04
MTR02714,North,Residential,2025-07-12,426.91,44.5,32,Active,5.91
MTR02715,North,Commercial,2025-08-03,244.62,130.29,218,Faulty,11.91
MTR02716,North,Residential,2025-07-28,740.69,10.42,155,Active,10.87
MTR02717,South,Commercial,2025-01-18,542.65,23.85,31,Active,4.63
MTR02718,East,Residential,2025-11-10,249.7,80.59,272,Faulty,6.63
MTR02719,North,Commercial,2025-01-17,383.97,10.02,226,Active,4.95
MTR02720,East,Commercial,2025-02-12,1050.4,11.54,225,Faulty,7.59
MTR02721,West,Industrial,2025-06-02,140.35,74.14,20,Faulty,4.29
MTR02722,Central,Industrial,2025-02-27,1067.07,74.4,31,Active,6.21
MTR02723,Central,Commercial,2025-07-20,992.5,79.69,114,Active,6.82
MTR02724,West,Residential,2025-05-16,800.04,97.5,229,Active,5.49
MTR02725,West,Residential,2025-11-29,269.75,26.17,148,Active,10.6
MTR02726,East,Industrial,2025-04-28,275.49,89.0,267,Active,11.34
MTR02727,Central,Residential,2025-03-17,358.36,9.41,231,Active,4.01
MTR02728,North,Residential,2025-04-19,770.03,76.81,53,Active,12.41
MTR02729,North,Residential,2025-09-24,967.41,81.67,120,Faulty,7.88
MTR02730,East,Residential,2025-11-23,1150.46,6.35,27,Active,9.5
MTR02731,East,Commercial,2025-03-08,940.97,55.5,111,Active,10.4
MTR02732,East,Commercial,2025-08-07,289.48,28.19,256,Active,9.29
MTR02733,South,Industrial,2025-07-03,573.53,68.93,115,Faulty,6.81
MTR02734,West,Industrial,2025-11-24,1126.06,125.66,271,Faulty,11.6
MTR02735,West,Industrial,2025-04-21,570.78,59.31,280,Active,5.13
MTR02736,East,Industrial,2025-02-07,1055.15,123.4,190,Active,8.01
MTR02737,Central,Industrial,2025-07-19,618.75,25.5,142,Active,6.84
MTR02738,East,Industrial,2025-03-30,1047.35,61.09,47,Active,4.39
MTR02739,West,Residential,2025-06-10,466.27,90.32,64,Faulty,11.46
MTR02740,South,Residential,2025-05-04,722.4,105.05,184,Active,9.68
MTR02741,South,Commercial,2025-04-20,193.29,140.22,276,Active,4.76
MTR02742,East,Commercial,2025-03-06,283.24,75.69,146,Active,10.9
MTR02743,East,Commercial,2025-03-01,777.82,14.08,240,Active,6.78
MTR02744,East,Industrial,2025-06-09,1169.17,9.66,243,Active,5.36
MTR02745,Central,Residential,2025-12-26,113.84,94.82,265,Active,10.57
MTR02746,Central,Commercial,2025-02-20,716.75,33.34,269,Active,8.77
MTR02747,East,Residential,2025-12-16,449.4,25.87,246,Faulty,12.13
MTR02748,West,Industrial,2025-03-17,701.33,130.27,88,Faulty,3.59
MTR02749,East,Industrial,2025-12-18,847.32,46.38,1,Faulty,8.19
MTR02750,South,Commercial,2025-05-16,480.55,47.24,123,Active,7.38
MTR02751,North,Residential,2025-12-08,1123.56,98.31,232,Faulty,4.08
MTR02752,East,Commercial,2025-04-18,1002.65,63.15,292,Active,9.64
MTR02753,South,Residential,2025-06-17,844.58,96.67,233,Active,4.84
MTR02754,South,Residential,2025-05-08,831.2,53.32,206,Active,4.39
MTR02755,North,Residential,2025-01-07,1116.96,43.9,85,Faulty,9.92
MTR02756,Central,Commercial,2025-03-18,139.62,38.71,55,Faulty,7.82
MTR02757,South,Residential,2025-09-26,674.31,32.04,129,Active,7.75
MTR02758,Central,Residential,2025-04-10,1194.31,78.07,128,Active,10.6
MTR02759,South,Industrial,2025-09-26,774.04,90.95,120,Active,9.98
MTR02760,Central,Industrial,2025-05-13,973.46,136.28,173,Active,9.58
MTR02761,West,Residential,2025-04-23,874.87,94.71,214,Faulty,4.14
MTR02762,North,Residential,2025-05-11,1047.99,149.77,291,Active,11.85
MTR02763,South,Commercial,2025-03-12,1071.86,15.33,175,Faulty,7.68
MTR02764,North,Industrial,2025-01-22,644.37,130.07,37,Active,7.8
MTR02765,West,Residential,2025-09-23,567.62,39.14,220,Active,7.36
MTR02766,West,Industrial,2025-02-14,825.16,149.05,17,Active,7.6
MTR02767,North,Residential,2025-04-20,1196.78,138.9,42,Active,9.77
MTR02768,West,Commercial,2025-06-23,406.29,70.9,99,Active,8.04
MTR02769,West,Residential,2025-07-18,895.61,86.31,179,Faulty,5.34
MTR02770,West,Industrial,2025-12-14,386.21,107.26,285,Faulty,7.79
MTR02771,West,Commercial,2025-05-09,1116.48,103.31,104,Faulty,5.57
MTR02772,West,Industrial,2025-12-11,881.68,30.78,248,Active,5.26
MTR02773,Central,Industrial,2025-07-21,563.16,80.6,97,Active,10.15
MTR02774,Central,Industrial,2025-01-22,144.24,13.78,34,Faulty,8.69
MTR02775,North,Commercial,2025-04-05,906.43,57.72,206,Faulty,6.26
MTR02776,North,Industrial,2025-02-02,1016.02,33.1,23,Faulty,10.56
MTR02777,East,Residential,2025-01-16,999.49,50.89,188,Active,9.85
MTR02778,West,Residential,2025-08-03,1080.11,143.46,152,Active,6.52
MTR02779,West,Commercial,2025-03-12,706.22,144.48,212,Faulty,3.95
MTR02780,West,Commercial,2025-12-17,1146.01,97.67,297,Faulty,6.26
MTR02781,South,Residential,2025-01-05,260.53,59.37,11,Faulty,11.74
MTR02782,West,Residential,2025-11-04,861.67,96.23,3,Active,8.52
MTR02783,South,Residential,2025-08-29,421.27,81.86,262,Faulty,8.65
MTR02784,West,Industrial,2025-02-28,318.04,119.72,153,Active,6.54
MTR02785,West,Commercial,2025-07-21,799.97,62.12,240,Active,8.4
MTR02786,South,Residential,2025-05-03,907.93,95.9,96,Faulty,6.35
MTR02787,South,Industrial,2025-03-26,769.02,94.25,173,Faulty,8.78
MTR02788,North,Residential,2025-10-24,747.47,61.99,59,Faulty,6.72
MTR02789,Central,Industrial,2025-01-07,590.09,70.1,237,Faulty,5.57
MTR02790,South,Commercial,2025-09-24,1040.77,19.41,294,Faulty,4.29
MTR02791,North,Industrial,2025-06-12,1186.96,127.63,199,Faulty,6.47
MTR02792,North,Industrial,2025-09-22,711.49,96.25,33,Active,11.04
MTR02793,North,Industrial,2025-06-16,645.47,84.82,4,Faulty,9.02
MTR02794,Central,Industrial,2025-07-13,455.87,114.51,162,Active,10.92
MTR02795,East,Residential,2025-12-17,491.84,19.39,51,Active,6.87
MTR02796,Central,Commercial,2025-11-19,786.9,20.41,56,Active,4.42
MTR02797,South,Industrial,2025-10-25,643.82,117.14,46,Active,6.53
MTR02798,Central,Industrial,2025-07-31,326.78,33.77,90,Faulty,9.37
MTR02799,South,Commercial,2025-07-04,689.03,9.79,19,Faulty,10.3
MTR02800,West,Industrial,2025-04-09,771.81,109.86,48,Active,8.02
MTR02801,East,Residential,2025-08-05,1052.2,30.53,37,Active,10.48
MTR02802,West,Industrial,2025-09-21,1105.86,98.82,248,Active,10.69
MTR02803,East,Industrial,2025-03-05,371.92,84.41,205,Faulty,5.25
MTR02804,South,Industrial,2025-12-06,902.95,79.68,41,Active,11.56
MTR02805,West,Residential,2025-07-08,593.38,50.25,26,Active,6.02
MTR02806,North,Commercial,2025-01-29,760.73,23.83,139,Active,9.08
MTR02807,West,Commercial,2025-04-28,429.17,101.59,236,Faulty,11.88
MTR02808,East,Industrial,2025-11-12,439.88,143.91,47,Active,6.4
MTR02809,West,Commercial,2025-05-21,1118.12,105.08,224,Active,11.53
MTR02810,South,Industrial,2025-10-29,831.57,119.12,17,Active,9.92
MTR02811,South,Industrial,2025-11-10,421.97,79.39,131,Faulty,6.69
MTR02812,South,Commercial,2025-01-23,398.59,93.82,37,Faulty,6.16
MTR02813,West,Industrial,2025-04-22,1043.6,26.78,107,Faulty,3.81
MTR02814,West,Residential,2025-10-10,333.23,94.34,278,Active,5.98
MTR02815,West,Commercial,2025-06-13,1084.9,6.86,116,Faulty,12.19
MTR02816,East,Residential,2025-02-25,757.53,79.73,156,Faulty,7.72
MTR02817,North,Industrial,2025-09-04,99.2,81.38,103,Active,6.57
MTR02818,Central,Industrial,2025-01-06,444.54,69.93,194,Active,11.41
MTR02819,East,Commercial,2025-02-18,308.3,18.92,134,Active,10.61
MTR02820,West,Residential,2025-12-07,405.82,119.12,141,Faulty,7.93
MTR02821,West,Commercial,2025-04-21,533.68,41.2,89,Active,7.5
MTR02822,East,Residential,2025-03-04,412.31,133.16,138,Faulty,8.11
MTR02823,Central,Industrial,2025-09-14,603.65,135.43,86,Faulty,8.25
MTR02824,East,Industrial,2025-09-11,118.33,85.42,34,Faulty,5.85
MTR02825,South,Residential,2025-10-04,651.24,125.85,138,Active,5.19
MTR02826,Central,Industrial,2025-10-10,534.45,146.96,209,Faulty,12.49
MTR02827,South,Commercial,2025-10-21,398.9,111.15,10,Faulty,11.83
MTR02828,Central,Residential,2025-10-29,244.33,49.25,269,Active,11.62
MTR02829,South,Industrial,2025-02-28,793.83,129.43,129,Active,4.64
MTR02830,North,Industrial,2025-06-12,425.23,79.8,83,Faulty,6.35
MTR02831,East,Commercial,2025-05-17,629.86,30.6,208,Faulty,11.71
MTR02832,North,Commercial,2025-07-19,106.71,54.56,149,Faulty,5.15
MTR02833,West,Residential,2025-09-09,52.6,90.76,242,Faulty,11.99
MTR02834,West,Residential,2025-01-16,1030.38,69.45,13,Faulty,11.86
MTR02835,West,Commercial,2025-05-26,357.62,49.84,231,Faulty,12.2
MTR02836,Central,Residential,2025-06-02,481.52,31.17,79,Faulty,12.35
MTR02837,East,Commercial,2025-08-24,1038.45,71.51,111,Active,4.97
MTR02838,South,Industrial,2025-05-30,775.83,69.14,25,Faulty,10.7
MTR02839,South,Residential,2025-10-01,343.89,91.3,110,Active,5.11
MTR02840,Central,Residential,2025-05-10,695.0,30.74,6,Active,7.23
MTR02841,East,Industrial,2025-11-05,1087.99,44.25,39,Faulty,3.54
MTR02842,Central,Commercial,2025-10-23,691.61,75.75,111,Faulty,11.32
MTR02843,North,Industrial,2025-08-20,633.92,47.66,149,Faulty,8.34
MTR02844,Central,Industrial,2025-09-06,1133.64,117.62,105,Faulty,9.59
MTR02845,East,Commercial,2025-05-07,665.09,34.22,21,Active,4.82
MTR02846,Central,Residential,2025-01-12,1182.48,75.41,123,Active,10.97
MTR02847,West,Industrial,2025-12-10,230.94,26.72,274,Faulty,11.22
MTR02848,West,Residential,2025-01-29,119.75,38.01,187,Active,3.88
MTR02849,East,Industrial,2025-05-11,385.93,88.72,70,Faulty,7.64
MTR02850,Central,Commercial,2025-08-01,778.49,132.32,173,Faulty,8.28
MTR02851,South,Industrial,2025-08-24,535.89,10.54,103,Active,4.7
MTR02852,West,Residential,2025-04-05,630.17,56.66,2,Active,6.92
MTR02853,East,Residential,2025-04-25,463.93,28.93,101,Active,10.62
MTR02854,West,Industrial,2025-11-26,843.19,19.37,253,Faulty,11.78
MTR02855,East,Industrial,2025-05-11,1032.86,147.68,175,Faulty,11.37
MTR02856,North,Industrial,2025-04-05,1116.15,88.58,289,Faulty,7.03
MTR02857,North,Industrial,2025-01-04,335.43,118.64,160,Active,7.55
MTR02858,Central,Industrial,2025-05-02,554.48,128.55,130,Faulty,10.31
MTR02859,Central,Industrial,2025-08-21,483.84,114.4,32,Faulty,4.45
MTR02860,West,Industrial,2025-12-14,392.63,65.91,121,Active,5.09
MTR02861,Central,Industrial,2025-03-15,433.73,135.47,135,Active,11.11
MTR02862,South,Residential,2025-01-24,1073.96,143.29,290,Faulty,9.74
MTR02863,North,Commercial,2025-10-20,273.75,133.09,237,Faulty,10.76
MTR02864,North,Residential,2025-03-27,1170.79,131.38,37,Active,11.5
MTR02865,South,Residential,2025-11-09,909.98,80.84,25,Faulty,9.17
MTR02866,South,Residential,2025-11-23,1015.03,12.16,279,Active,5.41
MTR02867,West,Commercial,2025-04-14,604.39,80.49,251,Faulty,7.1
MTR02868,Central,Commercial,2025-10-07,242.5,35.36,113,Faulty,6.16
MTR02869,South,Residential,2025-04-21,650.1,142.87,157,Faulty,9.52
MTR02870,Central,Residential,2025-10-20,393.02,129.56,284,Active,3.75
MTR02871,South,Residential,2025-03-20,863.81,31.14,16,Faulty,4.07
MTR02872,South,Industrial,2025-05-30,1039.78,112.44,159,Active,11.18
MTR02873,West,Industrial,2025-03-21,514.51,106.92,196,Active,4.67
MTR02874,East,Commercial,2025-08-16,1061.59,105.88,88,Active,6.51
MTR02875,East,Commercial,2025-12-28,1135.95,19.9,192,Faulty,8.96
MTR02876,East,Industrial,2025-01-06,202.08,81.02,197,Active,3.57
MTR02877,North,Industrial,2025-03-08,604.95,123.59,293,Faulty,6.11
MTR02878,West,Residential,2025-11-06,656.32,86.6,151,Faulty,8.1
MTR02879,East,Commercial,2025-04-14,793.21,73.37,223,Active,6.41
MTR02880,East,Industrial,2025-07-11,239.0,51.44,247,Active,10.31
MTR02881,Central,Industrial,2025-11-29,632.6,53.03,284,Faulty,4.65
MTR02882,West,Residential,2025-01-02,549.3,124.59,274,Active,8.89
MTR02883,East,Commercial,2025-05-18,1027.55,53.01,281,Faulty,11.39
MTR02884,Central,Commercial,2025-10-14,390.76,96.79,252,Faulty,5.53
MTR02885,South,Commercial,2025-05-31,682.44,74.87,173,Active,6.59
MTR02886,South,Industrial,2025-12-25,691.95,115.24,173,Active,4.95
MTR02887,Central,Commercial,2025-10-26,113.56,82.33,74,Faulty,8.13
MTR02888,South,Industrial,2025-06-15,563.03,29.53,233,Active,10.33
MTR02889,North,Residential,2025-08-16,545.84,125.41,35,Active,9.01
MTR02890,North,Residential,2025-10-28,603.14,31.92,135,Faulty,8.98
MTR02891,Central,Residential,2025-08-10,780.96,6.91,111,Active,9.3
MTR02892,West,Residential,2025-02-15,159.39,46.7,98,Active,3.79
MTR02893,South,Residential,2025-08-12,945.92,48.78,19,Faulty,10.88
MTR02894,East,Industrial,2025-11-15,275.72,129.74,101,Active,6.54
MTR02895,South,Industrial,2025-08-16,464.71,60.81,53,Faulty,8.47
MTR02896,North,Industrial,2025-01-17,343.5,43.99,293,Faulty,11.84
MTR02897,West,Commercial,2025-05-15,1172.97,7.15,158,Faulty,3.98
MTR02898,Central,Residential,2025-11-08,1125.52,50.22,55,Faulty,4.55
MTR02899,North,Industrial,2025-03-08,830.72,28.46,138,Active,10.93
MTR02900,South,Commercial,2025-10-11,322.63,33.18,229,Faulty,5.05
MTR02901,North,Industrial,2025-06-10,202.48,23.76,169,Active,8.82
MTR02902,East,Industrial,2025-09-11,504.5,19.76,160,Active,11.31
MTR02903,Central,Industrial,2025-12-06,674.01,91.99,199,Active,12.13
MTR02904,Central,Industrial,2025-01-27,537.74,24.02,268,Faulty,7.31
MTR02905,North,Industrial,2025-02-21,64.44,116.89,159,Faulty,5.44
MTR02906,West,Residential,2025-10-02,619.54,65.54,52,Faulty,12.34
MTR02907,East,Industrial,2025-10-14,787.74,126.06,206,Active,6.43
MTR02908,East,Industrial,2025-03-27,1043.16,11.48,226,Faulty,8.92
MTR02909,South,Residential,2025-03-11,1015.01,47.03,180,Faulty,6.3
MTR02910,Central,Residential,2025-05-18,531.11,9.7,133,Active,3.5
MTR02911,East,Commercial,2025-09-27,537.0,63.51,171,Faulty,11.75
MTR02912,West,Residential,2025-10-24,1120.12,99.25,158,Active,10.13
MTR02913,North,Commercial,2025-02-01,1197.95,120.37,285,Faulty,6.04
MTR02914,East,Commercial,2025-11-28,863.88,73.93,104,Faulty,9.94
MTR02915,Central,Industrial,2025-03-18,569.04,146.66,36,Active,4.01
MTR02916,Central,Residential,2025-02-20,564.33,66.47,282,Faulty,5.07
MTR02917,North,Industrial,2025-06-14,65.25,19.92,197,Active,10.31
MTR02918,North,Residential,2025-01-18,554.91,67.27,107,Active,9.21
MTR02919,North,Residential,2025-12-20,810.38,99.27,239,Active,7.2
MTR02920,Central,Residential,2025-03-12,290.2,75.13,143,Faulty,5.55
MTR02921,West,Residential,2025-01-11,925.83,90.37,236,Faulty,6.89
MTR02922,Central,Residential,2025-02-28,294.61,102.33,146,Faulty,5.84
MTR02923,South,Industrial,2025-08-06,341.51,65.68,58,Active,6.98
MTR02924,East,Residential,2025-11-23,761.21,19.32,230,Active,5.95
MTR02925,East,Commercial,2025-10-16,384.23,9.86,45,Active,12.46
MTR02926,Central,Industrial,2025-06-18,182.93,41.57,244,Active,7.61
MTR02927,South,Industrial,2025-06-28,434.27,110.93,17,Faulty,11.07
MTR02928,South,Residential,2025-08-19,439.63,108.19,276,Active,7.45
MTR02929,West,Residential,2025-10-09,918.9,75.0,190,Active,5.72
MTR02930,Central,Commercial,2025-06-09,773.8,25.26,6,Active,9.81
MTR02931,Central,Residential,2025-06-15,140.53,63.65,74,Active,8.77
MTR02932,East,Residential,2025-02-19,747.19,70.2,130,Active,8.01
MTR02933,South,Residential,2025-06-04,871.24,148.97,261,Active,8.25
MTR02934,East,Residential,2025-02-23,742.66,19.2,229,Active,7.99
MTR02935,South,Residential,2025-08-19,577.62,15.67,130,Faulty,6.78
MTR02936,South,Industrial,2025-09-11,191.48,56.03,156,Faulty,12.37
MTR02937,West,Commercial,2025-10-03,637.67,26.86,242,Active,12.14
MTR02938,West,Residential,2025-01-20,560.55,73.85,287,Active,12.21
MTR02939,Central,Industrial,2025-06-24,411.28,58.94,165,Active,3.53
MTR02940,Central,Commercial,2025-02-02,179.77,48.68,55,Faulty,6.01
MTR02941,South,Residential,2025-01-12,182.16,74.73,163,Faulty,8.13
MTR02942,South,Industrial,2025-09-13,742.36,107.63,296,Faulty,6.78
MTR02943,East,Industrial,2025-10-05,400.74,9.44,256,Active,11.1
MTR02944,Central,Commercial,2025-06-13,157.1,106.26,34,Active,4.66
MTR02945,South,Commercial,2025-04-08,865.3,71.78,140,Faulty,4.78
MTR02946,Central,Commercial,2025-04-17,151.3,75.28,58,Faulty,5.8
MTR02947,Central,Commercial,2025-11-05,607.77,79.34,70,Active,12.25
MTR02948,Central,Residential,2025-01-29,543.27,71.99,16,Faulty,5.7
MTR02949,Central,Commercial,2025-12-22,1169.35,79.3,241,Active,3.69
MTR02950,South,Industrial,2025-08-22,592.2,140.38,127,Active,5.01
MTR02951,South,Commercial,2025-10-07,255.71,19.13,113,Faulty,10.91
MTR02952,North,Industrial,2025-07-21,1146.99,25.77,276,Active,7.79
MTR02953,North,Residential,2025-07-23,1143.6,110.82,260,Active,7.11
MTR02954,West,Residential,2025-03-21,542.42,76.29,134,Faulty,5.47
MTR02955,West,Residential,2025-12-26,534.19,85.87,282,Faulty,9.95
MTR02956,North,Industrial,2025-04-21,329.9,62.6,163,Faulty,10.67
MTR02957,North,Residential,2025-03-18,843.38,103.55,194,Active,11.86
MTR02958,Central,Residential,2025-04-17,313.42,7.18,159,Active,5.98
MTR02959,Central,Industrial,2025-07-16,122.48,93.74,155,Active,6.95
MTR02960,West,Commercial,2025-03-04,727.34,69.87,237,Active,9.78
MTR02961,West,Industrial,2025-04-15,483.84,139.67,210,Faulty,5.42
MTR02962,Central,Commercial,2025-02-28,420.76,103.23,97,Faulty,3.62
MTR02963,North,Commercial,2025-08-31,926.31,56.2,251,Active,7.76
MTR02964,East,Residential,2025-02-20,178.2,55.97,169,Faulty,7.26
MTR02965,South,Residential,2025-06-28,1054.51,126.09,251,Active,8.6
MTR02966,Central,Commercial,2025-06-19,559.45,128.16,217,Faulty,6.67
MTR02967,Central,Commercial,2025-03-05,659.08,93.38,53,Faulty,9.65
MTR02968,East,Industrial,2025-07-30,1081.44,139.7,90,Active,6.73
MTR02969,East,Commercial,2025-08-17,537.51,111.08,211,Active,11.09
MTR02970,East,Commercial,2025-02-25,165.18,8.5,282,Active,11.44
MTR02971,Central,Commercial,2025-10-22,510.61,5.11,263,Active,11.79
